qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0027980804443359375,0.0034101009368896484,0.004005908966064453,0.0037844181060791016,0.0031595230102539062,0.0033769607543945312,0.0016570091247558594
0.002868175506591797,0.0038938522338867188,0.0034399032592773438,0.0033309459686279297,0.0032329559326171875,0.0033524036407470703,0.002276897430419922
0.002886533737182617,0.0034570693969726562,0.003654956817626953,0.0034084320068359375,0.003238677978515625,0.0033719539642333984,0.0016894340515136719
0.002622842788696289,0.0035598278045654297,0.003727436065673828,0.003310680389404297,0.0032851696014404297,0.0033953189849853516,0.0017223358154296875
0.0026235580444335938,0.0037703514099121094,0.0035009384155273438,0.003360271453857422,0.003422260284423828,0.0032651424407958984,0.0016813278198242188
0.002402067184448242,0.003750324249267578,0.0034618377685546875,0.003246307373046875,0.003428220748901367,0.0033769607543945312,0.0016636848449707031
0.002521038055419922,0.003986835479736328,0.0034198760986328125,0.0029795169830322266,0.0033118724822998047,0.003425121307373047,0.0016710758209228516
0.0028243064880371094,0.0036230087280273438,0.0034351348876953125,0.003567934036254883,0.0033752918243408203,0.0033566951751708984,0.001678466796875
0.002722501754760742,0.003499269485473633,0.0035958290100097656,0.0032944679260253906,0.0032041072845458984,0.003358125686645508,0.0016510486602783203
0.0024580955505371094,0.003618001937866211,0.003461122512817383,0.0029277801513671875,0.0032761096954345703,0.003428936004638672,0.0016422271728515625
0.002876758575439453,0.0038352012634277344,0.0037403106689453125,0.00324249267578125,0.0032613277435302734,0.003381490707397461,0.0016460418701171875
0.0028209686279296875,0.003408193588256836,0.0036377906799316406,0.0029795169830322266,0.003300189971923828,0.003229379653930664,0.0016570091247558594
0.002931356430053711,0.003235340118408203,0.003462076187133789,0.003226757049560547,0.003260374069213867,0.0034089088439941406,0.0016674995422363281
0.002834796905517578,0.003665924072265625,0.0033960342407226562,0.0031757354736328125,0.0031135082244873047,0.003381490707397461,0.00165557861328125
0.002630949020385742,0.0036356449127197266,0.003755331039428711,0.0037364959716796875,0.003395557403564453,0.0034372806549072266,0.0016722679138183594
0.0026733875274658203,0.003553628921508789,0.003568887710571289,0.0034215450286865234,0.003426790237426758,0.0033593177795410156,0.0016629695892333984
0.002750396728515625,0.003525257110595703,0.00360870361328125,0.0033884048461914062,0.0031867027282714844,0.0033502578735351562,0.001638174057006836
0.0027055740356445312,0.003664255142211914,0.0035583972930908203,0.0031609535217285156,0.003259420394897461,0.003452777862548828,0.0018367767333984375
0.003293275833129883,0.003702402114868164,0.0034782886505126953,0.0036013126373291016,0.0034995079040527344,0.00405120849609375,0.0016713142395019531
0.0027942657470703125,0.003436565399169922,0.004384040832519531,0.0031557083129882812,0.003465890884399414,0.003362417221069336,0.0018720626831054688
0.0030786991119384766,0.003983020782470703,0.0036208629608154297,0.0033473968505859375,0.0034537315368652344,0.003917217254638672,0.0016684532165527344
0.0028078556060791016,0.00335693359375,0.0037980079650878906,0.003685474395751953,0.00342559814453125,0.003368854522705078,0.0016644001007080078
0.0027844905853271484,0.004219770431518555,0.0035746097564697266,0.0033235549926757812,0.003287076950073242,0.003576517105102539,0.001722097396850586
0.002747058868408203,0.003637075424194336,0.003376483917236328,0.003161907196044922,0.003840923309326172,0.003414154052734375,0.001657247543334961
0.0026705265045166016,0.0035424232482910156,0.0034477710723876953,0.0032503604888916016,0.003258228302001953,0.0032601356506347656,0.0016622543334960938
0.0026628971099853516,0.0038716793060302734,0.003535032272338867,0.0034818649291992188,0.0032880306243896484,0.003426074981689453,0.0016472339630126953
0.0028219223022460938,0.00348663330078125,0.0035858154296875,0.0031986236572265625,0.0034003257751464844,0.0034208297729492188,0.0016677379608154297
0.002544879913330078,0.0035669803619384766,0.0031557083129882812,0.0032329559326171875,0.003409147262573242,0.003277301788330078,0.0016522407531738281
0.0024976730346679688,0.0036296844482421875,0.0033915042877197266,0.003187894821166992,0.003340005874633789,0.0034072399139404297,0.001634359359741211
0.0025115013122558594,0.003495454788208008,0.0035042762756347656,0.0035598278045654297,0.003197193145751953,0.003374814987182617,0.0016527175903320312
0.0028526782989501953,0.003278493881225586,0.003438711166381836,0.0031960010528564453,0.003299236297607422,0.0033371448516845703,0.0016300678253173828
0.0028772354125976562,0.0035593509674072266,0.0036363601684570312,0.003278017044067383,0.003147602081298828,0.0034224987030029297,0.0016510486602783203
0.0028841495513916016,0.0035965442657470703,0.0035147666931152344,0.005036115646362305,0.0063745975494384766,0.004800081253051758,0.001692056655883789
0.0027761459350585938,0.003654003143310547,0.003692150115966797,0.0032415390014648438,0.003354310989379883,0.003346681594848633,0.001657724380493164
0.002803325653076172,0.0036821365356445312,0.003651142120361328,0.0034050941467285156,0.0033118724822998047,0.0034694671630859375,0.0017893314361572266
0.002903461456298828,0.003496885299682617,0.0033369064331054688,0.003351926803588867,0.003436565399169922,0.0034227371215820312,0.0016777515411376953
0.002597808837890625,0.0034332275390625,0.003629922866821289,0.003367900848388672,0.0032262802124023438,0.003337860107421875,0.0016438961029052734
0.002970457077026367,0.003407716751098633,0.003370523452758789,0.0031120777130126953,0.0032258033752441406,0.0035424232482910156,0.0016467571258544922
0.002773761749267578,0.0032753944396972656,0.0035843849182128906,0.003206968307495117,0.0032434463500976562,0.0033884048461914062,0.0016655921936035156
0.002727508544921875,0.003374338150024414,0.00432276725769043,0.0034754276275634766,0.003475666046142578,0.0034093856811523438,0.0016558170318603516
0.002664804458618164,0.004450321197509766,0.003498077392578125,0.003244161605834961,0.0033712387084960938,0.004105091094970703,0.0017008781433105469
0.002722501754760742,0.0035674571990966797,0.0038938522338867188,0.003495931625366211,0.0032875537872314453,0.003292560577392578,0.001642465591430664
0.003123760223388672,0.003836393356323242,0.0036191940307617188,0.0033788681030273438,0.003337383270263672,0.0036499500274658203,0.002111196517944336
0.0028562545776367188,0.0035734176635742188,0.003700733184814453,0.0035750865936279297,0.003628253936767578,0.003457307815551758,0.0016827583312988281
0.0026624202728271484,0.0037577152252197266,0.004111051559448242,0.0030050277709960938,0.003286123275756836,0.003761768341064453,0.0017066001892089844
0.003167390823364258,0.0036215782165527344,0.0038077831268310547,0.0031595230102539062,0.0034148693084716797,0.0033674240112304688,0.001657724380493164
0.0025670528411865234,0.003558635711669922,0.003712177276611328,0.0031630992889404297,0.0031707286834716797,0.003360271453857422,0.0016443729400634766
0.0030274391174316406,0.003408193588256836,0.0036590099334716797,0.0029952526092529297,0.003735780715942383,0.003382444381713867,0.0016438961029052734
0.002663850784301758,0.0035080909729003906,0.003263235092163086,0.0034148693084716797,0.0035157203674316406,0.0033876895904541016,0.001653909683227539
0.002834796905517578,0.0035543441772460938,0.0035293102264404297,0.0036051273345947266,0.0031349658966064453,0.0034101009368896484,0.0016601085662841797
0.002895355224609375,0.003332376480102539,0.0036509037017822266,0.0032958984375,0.0033576488494873047,0.0033757686614990234,0.0016636848449707031
0.002789735794067383,0.003808736801147461,0.0033485889434814453,0.0032095909118652344,0.003232240676879883,0.0033545494079589844,0.0016512870788574219
0.002501249313354492,0.00356292724609375,0.003531217575073242,0.0030603408813476562,0.0033636093139648438,0.0034186840057373047,0.0016782283782958984
0.0026040077209472656,0.003653287887573242,0.0038993358612060547,0.0031659603118896484,0.003282308578491211,0.003343343734741211,0.0016715526580810547
0.002574443817138672,0.0036008358001708984,0.003577709197998047,0.0031986236572265625,0.003339052200317383,0.003265857696533203,0.0016734600067138672
0.002741575241088867,0.0034825801849365234,0.0035996437072753906,0.0033347606658935547,0.003275632858276367,0.003449678421020508,0.0016722679138183594
0.002823352813720703,0.0036165714263916016,0.003362417221069336,0.003144979476928711,0.0031561851501464844,0.0033118724822998047,0.0016667842864990234
0.0026700496673583984,0.0037734508514404297,0.0034189224243164062,0.0033104419708251953,0.0033185482025146484,0.0032739639282226562,0.0016624927520751953
0.002821207046508789,0.0036020278930664062,0.0035414695739746094,0.0032699108123779297,0.003187894821166992,0.0032722949981689453,0.0016789436340332031
0.003000020980834961,0.0036630630493164062,0.003359079360961914,0.003334522247314453,0.0032296180725097656,0.0033800601959228516,0.0016634464263916016
0.0027840137481689453,0.003651857376098633,0.0035653114318847656,0.0032682418823242188,0.003409147262573242,0.0033082962036132812,0.001661539077758789
0.003189563751220703,0.0036401748657226562,0.0035219192504882812,0.003234386444091797,0.0031511783599853516,0.0037078857421875,0.0018219947814941406
0.0027396678924560547,0.0033626556396484375,0.0036458969116210938,0.0033500194549560547,0.003596067428588867,0.0033905506134033203,0.0016770362854003906
0.0026094913482666016,0.004095315933227539,0.003397703170776367,0.003189563751220703,0.0034232139587402344,0.003440380096435547,0.0022499561309814453
0.0028383731842041016,0.003543376922607422,0.003603696823120117,0.0030460357666015625,0.0037932395935058594,0.0033729076385498047,0.0016503334045410156
0.002681732177734375,0.003583669662475586,0.004130840301513672,0.003265380859375,0.0033097267150878906,0.003537893295288086,0.0016720294952392578
0.0033693313598632812,0.0036640167236328125,0.0036580562591552734,0.003265380859375,0.0036666393280029297,0.0034351348876953125,0.001661062240600586
0.0028972625732421875,0.0035467147827148438,0.003685474395751953,0.0030946731567382812,0.0031898021697998047,0.003380298614501953,0.0016710758209228516
0.0025577545166015625,0.003524303436279297,0.0036199092864990234,0.0032892227172851562,0.003381013870239258,0.0035021305084228516,0.0016963481903076172
0.002552032470703125,0.003536224365234375,0.0036063194274902344,0.0033376216888427734,0.0033245086669921875,0.0033721923828125,0.001634836196899414
0.002656221389770508,0.003467559814453125,0.00356292724609375,0.0030975341796875,0.0032739639282226562,0.003407716751098633,0.0016741752624511719
0.002824544906616211,0.003663778305053711,0.003365039825439453,0.0031800270080566406,0.0034050941467285156,0.003387928009033203,0.0016908645629882812
0.0028121471405029297,0.003416299819946289,0.0033147335052490234,0.003290414810180664,0.0032701492309570312,0.0032830238342285156,0.0016632080078125
0.002713441848754883,0.003713369369506836,0.004245758056640625,0.0033321380615234375,0.003510713577270508,0.003389120101928711,0.0016629695892333984
0.00275421142578125,0.0035576820373535156,0.003589630126953125,0.003185272216796875,0.0034971237182617188,0.003422975540161133,0.0016667842864990234
0.0029032230377197266,0.003674030303955078,0.0035855770111083984,0.0032188892364501953,0.003299713134765625,0.0033409595489501953,0.0017285346984863281
0.0027494430541992188,0.0037331581115722656,0.003501415252685547,0.003209829330444336,0.003270387649536133,0.0034189224243164062,0.001651763916015625
0.002680063247680664,0.0035986900329589844,0.003450155258178711,0.0030896663665771484,0.0032868385314941406,0.003283262252807617,0.0016548633575439453
0.00276947021484375,0.003534555435180664,0.0033867359161376953,0.0032753944396972656,0.0034945011138916016,0.003392934799194336,0.0016489028930664062
0.0028562545776367188,0.0033266544342041016,0.003401517868041992,0.0033216476440429688,0.003255605697631836,0.0033555030822753906,0.001649618148803711
0.002588033676147461,0.003396749496459961,0.0033502578735351562,0.003428936004638672,0.003213167190551758,0.003366231918334961,0.0016453266143798828
0.0027093887329101562,0.0033385753631591797,0.003667116165161133,0.0032434463500976562,0.003493070602416992,0.003271818161010742,0.0016932487487792969
0.002722501754760742,0.0035181045532226562,0.0036013126373291016,0.003113269805908203,0.003278017044067383,0.003721952438354492,0.0016415119171142578
0.002700328826904297,0.003446817398071289,0.0037107467651367188,0.003428220748901367,0.003808736801147461,0.00331878662109375,0.0016820430755615234
0.0027146339416503906,0.003907918930053711,0.0038285255432128906,0.003290414810180664,0.003548860549926758,0.003496408462524414,0.0017333030700683594
0.0032227039337158203,0.0034804344177246094,0.0035445690155029297,0.0034132003784179688,0.0037162303924560547,0.0033583641052246094,0.001672506332397461
0.0028684139251708984,0.0035071372985839844,0.004107952117919922,0.0033686161041259766,0.00316619873046875,0.0033888816833496094,0.0018298625946044922
0.0034928321838378906,0.0036101341247558594,0.003657817840576172,0.0031981468200683594,0.0036013126373291016,0.0037682056427001953,0.001672983169555664
0.0027108192443847656,0.003994464874267578,0.0039844512939453125,0.0035681724548339844,0.0034410953521728516,0.003367185592651367,0.0017650127410888672
0.0031044483184814453,0.003408670425415039,0.003314495086669922,0.003197193145751953,0.003381490707397461,0.0032913684844970703,0.0016796588897705078
0.002364635467529297,0.003420591354370117,0.003509521484375,0.003264904022216797,0.0033745765686035156,0.003366708755493164,0.0016515254974365234
0.002674579620361328,0.0039310455322265625,0.0035467147827148438,0.003221273422241211,0.0034644603729248047,0.0034606456756591797,0.0016396045684814453
0.0026824474334716797,0.003896474838256836,0.003403902053833008,0.0035338401794433594,0.003750324249267578,0.0037500858306884766,0.0016570091247558594
0.0028052330017089844,0.0034782886505126953,0.003262042999267578,0.0033724308013916016,0.003309488296508789,0.0034637451171875,0.0016543865203857422
0.0029287338256835938,0.003648519515991211,0.0037000179290771484,0.003414630889892578,0.003465890884399414,0.0033905506134033203,0.0016529560089111328
0.0026717185974121094,0.0034494400024414062,0.0034079551696777344,0.0031652450561523438,0.003330707550048828,0.0033087730407714844,0.0016422271728515625
0.002672433853149414,0.0036461353302001953,0.0037021636962890625,0.0034170150756835938,0.003239154815673828,0.0034172534942626953,0.0017428398132324219
0.0026557445526123047,0.003456592559814453,0.003445863723754883,0.0030460357666015625,0.003477334976196289,0.003406047821044922,0.0016677379608154297
0.0025048255920410156,0.003599405288696289,0.0034372806549072266,0.0031974315643310547,0.0032846927642822266,0.003378629684448242,0.0016624927520751953
0.002745389938354492,0.0035386085510253906,0.0035080909729003906,0.0033376216888427734,0.0033559799194335938,0.0034105777740478516,0.0017518997192382812
0.002547025680541992,0.0035533905029296875,0.003715991973876953,0.0033774375915527344,0.003403902053833008,0.0033545494079589844,0.0016493797302246094
0.0027337074279785156,0.0032966136932373047,0.0037119388580322266,0.003717660903930664,0.0034475326538085938,0.0033845901489257812,0.0016586780548095703
0.002820253372192383,0.0034627914428710938,0.0035164356231689453,0.003226757049560547,0.0034093856811523438,0.0034074783325195312,0.0016646385192871094
0.002685546875,0.003637552261352539,0.003319263458251953,0.0030705928802490234,0.0033860206604003906,0.0033812522888183594,0.0016694068908691406
0.002710103988647461,0.003425121307373047,0.0044498443603515625,0.003249645233154297,0.0033860206604003906,0.0033812522888183594,0.0016939640045166016
0.003092050552368164,0.004391193389892578,0.0037338733673095703,0.003156423568725586,0.003391265869140625,0.003746509552001953,0.0016908645629882812
0.0024852752685546875,0.0034139156341552734,0.0033812522888183594,0.003570556640625,0.003360748291015625,0.00328826904296875,0.0016627311706542969
0.0028638839721679688,0.003956794738769531,0.0041196346282958984,0.0032269954681396484,0.0032854080200195312,0.003591299057006836,0.002602100372314453
0.0027027130126953125,0.003551959991455078,0.0036742687225341797,0.00302886962890625,0.003972768783569336,0.003425121307373047,0.0016570091247558594
0.00267791748046875,0.0042040348052978516,0.003867626190185547,0.0032682418823242188,0.0035552978515625,0.003414630889892578,0.0018322467803955078
0.0031745433807373047,0.0036482810974121094,0.0032968521118164062,0.003305673599243164,0.0032110214233398438,0.0034072399139404297,0.0016613006591796875
0.002711057662963867,0.0034956932067871094,0.003502368927001953,0.003317594528198242,0.0034236907958984375,0.003397703170776367,0.0016360282897949219
0.0028705596923828125,0.003467082977294922,0.003431081771850586,0.003565073013305664,0.0032918453216552734,0.003416776657104492,0.0016560554504394531
0.002767801284790039,0.0036535263061523438,0.003297090530395508,0.0032258033752441406,0.0031740665435791016,0.003342151641845703,0.0016510486602783203
0.0026977062225341797,0.003637075424194336,0.003516674041748047,0.0035028457641601562,0.0033087730407714844,0.003358602523803711,0.0016467571258544922
0.002670764923095703,0.0035390853881835938,0.0037279129028320312,0.0036509037017822266,0.003503084182739258,0.003268003463745117,0.0016472339630126953
0.0024843215942382812,0.0034537315368652344,0.003505229949951172,0.0033974647521972656,0.0032949447631835938,0.003368854522705078,0.0016446113586425781
0.002773761749267578,0.0034019947052001953,0.0033419132232666016,0.002908468246459961,0.0032405853271484375,0.003351926803588867,0.001707315444946289
0.002551555633544922,0.003731250762939453,0.0042934417724609375,0.003318309783935547,0.003336191177368164,0.00333404541015625,0.001707315444946289
0.002476930618286133,0.0036077499389648438,0.0036029815673828125,0.0031104087829589844,0.0033111572265625,0.0033178329467773438,0.0016367435455322266
0.002854585647583008,0.003865480422973633,0.003590822219848633,0.0030717849731445312,0.003341197967529297,0.0034096240997314453,0.0016400814056396484
0.0028476715087890625,0.003321409225463867,0.00370025634765625,0.0029754638671875,0.00356292724609375,0.003394603729248047,0.0016694068908691406
0.0024199485778808594,0.0034303665161132812,0.003582000732421875,0.003464221954345703,0.003325939178466797,0.0034084320068359375,0.0016293525695800781
0.0029020309448242188,0.0034694671630859375,0.0033850669860839844,0.0033538341522216797,0.0032901763916015625,0.0035712718963623047,0.001642465591430664
0.00270843505859375,0.0033721923828125,0.003576040267944336,0.003309488296508789,0.0034852027893066406,0.0033979415893554688,0.0016579627990722656
0.0027260780334472656,0.003889322280883789,0.003670930862426758,0.0031533241271972656,0.003354787826538086,0.003309965133666992,0.0016303062438964844
0.0033254623413085938,0.003459453582763672,0.0033555030822753906,0.003492593765258789,0.003618955612182617,0.0038840770721435547,0.001661539077758789
0.0027990341186523438,0.0033922195434570312,0.0038695335388183594,0.0033922195434570312,0.0034508705139160156,0.003425121307373047,0.0016591548919677734
0.002997159957885742,0.0038299560546875,0.003499746322631836,0.003445148468017578,0.0032892227172851562,0.003615140914916992,0.002141714096069336
0.002740144729614258,0.003523111343383789,0.003624439239501953,0.0035109519958496094,0.0037033557891845703,0.0032835006713867188,0.0016644001007080078
0.002593517303466797,0.0036687850952148438,0.004345893859863281,0.0035364627838134766,0.003404378890991211,0.003813028335571289,0.0017960071563720703
0.0028231143951416016,0.0036525726318359375,0.0034737586975097656,0.0036394596099853516,0.0036954879760742188,0.0033342838287353516,0.0017130374908447266
0.002521038055419922,0.003631591796875,0.0034928321838378906,0.0030820369720458984,0.0032608509063720703,0.0033838748931884766,0.0017390251159667969
0.0027191638946533203,0.003346681594848633,0.003403186798095703,0.003140687942504883,0.003410816192626953,0.003396272659301758,0.0016443729400634766
0.0027005672454833984,0.003492593765258789,0.003297567367553711,0.0034685134887695312,0.003388643264770508,0.003271341323852539,0.0016515254974365234
0.0026683807373046875,0.003506898880004883,0.003278017044067383,0.003533601760864258,0.003534078598022461,0.0033867359161376953,0.0018694400787353516
0.00281524658203125,0.003453493118286133,0.0034508705139160156,0.003276348114013672,0.003356456756591797,0.003361940383911133,0.0016651153564453125
0.002723217010498047,0.003936767578125,0.0036780834197998047,0.003408193588256836,0.0032274723052978516,0.0033407211303710938,0.0016493797302246094
0.002487659454345703,0.003551959991455078,0.0033216476440429688,0.003237485885620117,0.0033190250396728516,0.003555774688720703,0.0016636848449707031
0.0027446746826171875,0.0036597251892089844,0.0035390853881835938,0.0032982826232910156,0.003487825393676758,0.0033326148986816406,0.0016832351684570312
0.0027413368225097656,0.003601551055908203,0.0036110877990722656,0.0033364295959472656,0.003242015838623047,0.003387928009033203,0.0016629695892333984
0.0027153491973876953,0.003360271453857422,0.0036728382110595703,0.0036590099334716797,0.003406524658203125,0.003446817398071289,0.0016727447509765625
0.002741098403930664,0.0033752918243408203,0.0033845901489257812,0.003457784652709961,0.0032806396484375,0.0033822059631347656,0.0016446113586425781
0.002774477005004883,0.003509998321533203,0.0036520957946777344,0.003392934799194336,0.003172636032104492,0.0032706260681152344,0.0016465187072753906
0.0026378631591796875,0.003634214401245117,0.004391908645629883,0.0033109188079833984,0.003659486770629883,0.003400087356567383,0.0016491413116455078
0.002803325653076172,0.003501415252685547,0.0036787986755371094,0.003039121627807617,0.0033197402954101562,0.0034110546112060547,0.0016384124755859375
0.002770662307739258,0.003656148910522461,0.0036690235137939453,0.0030579566955566406,0.0032944679260253906,0.0033936500549316406,0.0016565322875976562
0.002558469772338867,0.003604412078857422,0.003594636917114258,0.0034329891204833984,0.003730297088623047,0.003639698028564453,0.001682281494140625
0.0025281906127929688,0.0036039352416992188,0.0039539337158203125,0.0035567283630371094,0.003666400909423828,0.0033922195434570312,0.0017077922821044922
0.0031058788299560547,0.004146099090576172,0.003686666488647461,0.0030317306518554688,0.0038170814514160156,0.003809213638305664,0.0017037391662597656
0.0027227401733398438,0.003351926803588867,0.004118919372558594,0.003627777099609375,0.003287792205810547,0.003367900848388672,0.0016884803771972656
0.002953052520751953,0.003878355026245117,0.00354766845703125,0.0032639503479003906,0.003214120864868164,0.0036830902099609375,0.0021467208862304688
0.0027341842651367188,0.003413677215576172,0.0035369396209716797,0.0035762786865234375,0.0037462711334228516,0.003504514694213867,0.001683950424194336
0.002644062042236328,0.004450082778930664,0.0035567283630371094,0.003287076950073242,0.0032982826232910156,0.003618955612182617,0.0016720294952392578
0.0026903152465820312,0.0035123825073242188,0.0035104751586914062,0.003313779830932617,0.0031964778900146484,0.003352642059326172,0.001657247543334961
0.0027055740356445312,0.0036058425903320312,0.003692150115966797,0.0032622814178466797,0.0034399032592773438,0.003342866897583008,0.0016677379608154297
0.0031402111053466797,0.003416299819946289,0.003607511520385742,0.0033550262451171875,0.003582000732421875,0.0033638477325439453,0.0017316341400146484
0.002707958221435547,0.0033006668090820312,0.0035109519958496094,0.003498554229736328,0.0031332969665527344,0.003325939178466797,0.0016720294952392578
0.0026521682739257812,0.003690004348754883,0.003379344940185547,0.0033664703369140625,0.0033066272735595703,0.0034050941467285156,0.0018260478973388672
0.002860546112060547,0.003671884536743164,0.003355264663696289,0.0033311843872070312,0.0035364627838134766,0.0033876895904541016,0.001661062240600586
0.0024831295013427734,0.0034809112548828125,0.0038471221923828125,0.003186941146850586,0.0032036304473876953,0.003387928009033203,0.0016636848449707031
0.0026597976684570312,0.003894329071044922,0.0035419464111328125,0.0033981800079345703,0.0031235218048095703,0.003559112548828125,0.001659393310546875
0.0029265880584716797,0.0033359527587890625,0.0034949779510498047,0.003110647201538086,0.0034732818603515625,0.0033905506134033203,0.0016617774963378906
0.002877950668334961,0.003436565399169922,0.0037703514099121094,0.003236055374145508,0.0033838748931884766,0.00334930419921875,0.001669168472290039
0.0027761459350585938,0.003548860549926758,0.0036461353302001953,0.0032100677490234375,0.0033414363861083984,0.003916740417480469,0.0016727447509765625
0.0027196407318115234,0.003813505172729492,0.0034313201904296875,0.0031714439392089844,0.0033600330352783203,0.003335237503051758,0.0017130374908447266
0.0026307106018066406,0.003434896469116211,0.0036742687225341797,0.0032851696014404297,0.0034639835357666016,0.0033712387084960938,0.0016515254974365234
0.002689361572265625,0.0035576820373535156,0.003279447555541992,0.0032181739807128906,0.003256559371948242,0.0032851696014404297,0.0016717910766601562
0.002590656280517578,0.0036051273345947266,0.0036933422088623047,0.003216981887817383,0.003314971923828125,0.0033922195434570312,0.001689910888671875
0.0027108192443847656,0.0039861202239990234,0.004051923751831055,0.003432750701904297,0.003195047378540039,0.003390073776245117,0.0017075538635253906
0.0032796859741210938,0.0035674571990966797,0.003537416458129883,0.0031464099884033203,0.003951549530029297,0.003374814987182617,0.0016629695892333984
0.002693653106689453,0.003582477569580078,0.004721403121948242,0.003247499465942383,0.0034332275390625,0.003375530242919922,0.0017917156219482422
0.0033333301544189453,0.0036118030548095703,0.0035724639892578125,0.0033898353576660156,0.0037813186645507812,0.003910541534423828,0.001676797866821289
0.00262451171875,0.0037217140197753906,0.004172086715698242,0.0032465457916259766,0.003359556198120117,0.003421783447265625,0.0017724037170410156
0.003391265869140625,0.003652334213256836,0.003331899642944336,0.0033919811248779297,0.0035848617553710938,0.003936052322387695,0.0016713142395019531
0.002855062484741211,0.003572225570678711,0.0037271976470947266,0.003176450729370117,0.0032341480255126953,0.0033490657806396484,0.0016782283782958984
0.002748250961303711,0.0033714771270751953,0.0034890174865722656,0.0032770633697509766,0.003268718719482422,0.003403902053833008,0.0016472339630126953
0.002705812454223633,0.0033364295959472656,0.003481149673461914,0.002981901168823242,0.0033218860626220703,0.0034332275390625,0.0016791820526123047
0.002745389938354492,0.0035390853881835938,0.0036983489990234375,0.0030965805053710938,0.0034639835357666016,0.003342866897583008,0.0016474723815917969
0.0029854774475097656,0.003503084182739258,0.003588438034057617,0.0031690597534179688,0.0030889511108398438,0.003347158432006836,0.0016431808471679688
0.0028569698333740234,0.003572702407836914,0.003536224365234375,0.0035042762756347656,0.003571033477783203,0.003325939178466797,0.001659393310546875
0.002608060836791992,0.003805398941040039,0.003604412078857422,0.003009319305419922,0.0032227039337158203,0.003406524658203125,0.0016427040100097656
0.002633810043334961,0.0038299560546875,0.003620147705078125,0.0029659271240234375,0.003331899642944336,0.003428220748901367,0.0016446113586425781
0.002671480178833008,0.0035004615783691406,0.0035402774810791016,0.003223419189453125,0.0031938552856445312,0.003389596939086914,0.001676321029663086
